{'number': 225, 'schoenflies': 'Oh^5', 'international': 'Fm-3m', 'pointgroup_schoenflies': 'Oh', 'pointgroup_international': 'm-3m', 'lattice_type': 'Cubic'}   SnTe   mp-num    N_points: 5000 

         energy                dos          total_dos 
      7.2100000           0.5157000         20.0700000     
      7.2120000           0.5177000         20.0700000     
      7.2140000           0.5187000         20.0700000     
      7.2150000           0.5206000         20.0700000     
      7.2170000           0.5239000         20.0700000     
      7.2180000           0.5338000         20.0700000     
      7.2200000           0.5517000         20.0700000     
      7.2220000           0.5659000         20.0700000     
      7.2230000           0.5763000         20.0700000     
      7.2250000           0.5830000         20.0700000     
      7.2260000           0.5859000         20.0700000     
      7.2280000           0.5857000         20.0800000     
      7.2300000           0.5857000         20.0800000     
      7.2310000           0.5863000         20.0800000     
      7.2330000           0.5871000         20.0800000     
      7.2340000           0.5882000         20.0800000     
      7.2360000           0.5895000         20.0800000     
      7.2380000           0.5912000         20.0800000     
      7.2390000           0.5931000         20.0800000     
      7.2410000           0.5953000         20.0800000     
      7.2420000           0.5979000         20.0800000     
      7.2440000           0.6007000         20.0900000     
      7.2460000           0.6038000         20.0900000     
      7.2470000           0.6102000         20.0900000     
      7.2490000           0.6181000         20.0900000     
      7.2500000           0.6257000         20.0900000     
      7.2520000           0.6329000         20.0900000     
      7.2540000           0.6397000         20.0900000     
      7.2550000           0.6462000         20.0900000     
      7.2570000           0.6522000         20.0900000     
      7.2580000           0.6577000         20.0900000     
      7.2600000           0.6627000         20.1000000     
      7.2620000           0.6669000         20.1000000     
      7.2630000           0.6701000         20.1000000     
      7.2650000           0.6722000         20.1000000     
      7.2660000           0.6754000         20.1000000     
      7.2680000           0.6793000         20.1000000     
      7.2700000           0.6832000         20.1000000     
      7.2710000           0.6875000         20.1000000     
      7.2730000           0.6930000         20.1000000     
      7.2740000           0.7002000         20.1100000     
      7.2760000           0.7088000         20.1100000     
      7.2780000           0.7194000         20.1100000     
      7.2790000           0.7328000         20.1100000     
      7.2810000           0.7495000         20.1100000     
      7.2820000           0.7694000         20.1100000     
      7.2840000           0.7925000         20.1100000     
      7.2860000           0.8186000         20.1100000     
      7.2870000           0.8332000         20.1100000     
      7.2890000           0.8245000         20.1200000     
      7.2900000           0.8077000         20.1200000     
      7.2920000           0.8012000         20.1200000     
      7.2940000           0.8039000         20.1200000     
      7.2950000           0.8101000         20.1200000     
      7.2970000           0.8189000         20.1200000     
      7.2980000           0.8311000         20.1200000     
      7.3000000           0.8465000         20.1300000     
      7.3020000           0.8612000         20.1300000     
      7.3030000           0.8710000         20.1300000     
      7.3050000           0.8784000         20.1300000     
      7.3070000           0.8835000         20.1300000     
      7.3080000           0.8864000         20.1300000     
      7.3100000           0.8879000         20.1300000     
      7.3110000           0.8900000         20.1400000     
      7.3130000           0.8927000         20.1400000     
      7.3150000           0.8960000         20.1400000     
      7.3160000           0.8999000         20.1400000     
      7.3180000           0.9042000         20.1400000     
      7.3190000           0.9090000         20.1400000     
      7.3210000           0.9145000         20.1400000     
      7.3230000           0.9206000         20.1500000     
      7.3240000           0.9273000         20.1500000     
      7.3260000           0.9347000         20.1500000     
      7.3270000           0.9427000         20.1500000     
      7.3290000           0.9542000         20.1500000     
      7.3310000           0.9679000         20.1500000     
      7.3320000           0.9825000         20.1500000     
      7.3340000           0.9979000         20.1600000     
      7.3350000           1.0150000         20.1600000     
      7.3370000           1.0330000         20.1600000     
      7.3390000           1.0520000         20.1600000     
      7.3400000           1.0670000         20.1600000     
      7.3420000           1.0790000         20.1600000     
      7.3430000           1.0900000         20.1700000     
      7.3450000           1.1010000         20.1700000     
      7.3470000           1.1120000         20.1700000     
      7.3480000           1.1220000         20.1700000     
      7.3500000           1.1310000         20.1700000     
      7.3510000           1.1400000         20.1700000     
      7.3530000           1.1470000         20.1800000     
      7.3550000           1.1540000         20.1800000     
      7.3560000           1.1620000         20.1800000     
      7.3580000           1.1710000         20.1800000     
      7.3590000           1.1800000         20.1800000     
      7.3610000           1.1890000         20.1900000     
      7.3630000           1.1980000         20.1900000     
      7.3640000           1.2020000         20.1900000     
      7.3660000           1.1900000         20.1900000     
      7.3670000           1.1860000         20.1900000     
      7.3690000           1.1860000         20.2000000     
      7.3710000           1.1870000         20.2000000     
      7.3720000           1.1900000         20.2000000     
      7.3740000           1.1950000         20.2000000     
      7.3750000           1.2020000         20.2000000     
      7.3770000           1.2120000         20.2100000     
      7.3790000           1.2260000         20.2100000     
      7.3800000           1.2410000         20.2100000     
      7.3820000           1.2560000         20.2100000     
      7.3830000           1.2710000         20.2100000     
      7.3850000           1.2860000         20.2200000     
      7.3870000           1.3020000         20.2200000     
      7.3880000           1.3190000         20.2200000     
      7.3900000           1.3380000         20.2200000     
      7.3910000           1.3570000         20.2200000     
      7.3930000           1.3720000         20.2300000     
      7.3950000           1.3830000         20.2300000     
      7.3960000           1.3890000         20.2300000     
      7.3980000           1.3950000         20.2300000     
      7.3990000           1.4020000         20.2300000     
      7.4010000           1.4070000         20.2400000     
      7.4030000           1.4100000         20.2400000     
      7.4040000           1.4100000         20.2400000     
      7.4060000           1.4090000         20.2400000     
      7.4070000           1.4090000         20.2500000     
      7.4090000           1.4100000         20.2500000     
      7.4110000           1.4150000         20.2500000     
      7.4120000           1.4260000         20.2500000     
      7.4140000           1.4390000         20.2500000     
      7.4150000           1.4520000         20.2600000     
      7.4170000           1.4690000         20.2600000     
      7.4190000           1.5010000         20.2600000     
      7.4200000           1.5280000         20.2600000     
      7.4220000           1.5500000         20.2700000     
      7.4230000           1.5670000         20.2700000     
      7.4250000           1.5780000         20.2700000     
      7.4270000           1.5840000         20.2700000     
      7.4280000           1.5950000         20.2800000     
      7.4300000           1.6100000         20.2800000     
      7.4310000           1.6210000         20.2800000     
      7.4330000           1.6290000         20.2800000     
      7.4350000           1.6320000         20.2900000     
      7.4360000           1.6320000         20.2900000     
      7.4380000           1.6310000         20.2900000     
      7.4390000           1.6320000         20.3000000     
      7.4410000           1.6300000         20.3000000     
      7.4430000           1.6170000         20.3000000     
      7.4440000           1.5940000         20.3000000     
      7.4460000           1.5790000         20.3100000     
      7.4470000           1.5710000         20.3100000     
      7.4490000           1.5700000         20.3100000     
      7.4510000           1.5720000         20.3100000     
      7.4520000           1.5770000         20.3200000     
      7.4540000           1.5850000         20.3200000     
      7.4550000           1.5900000         20.3200000     
      7.4570000           1.5920000         20.3200000     
      7.4590000           1.5930000         20.3300000     
      7.4600000           1.5910000         20.3300000     
      7.4620000           1.5860000         20.3300000     
      7.4630000           1.5790000         20.3300000     
      7.4650000           1.5760000         20.3400000     
      7.4670000           1.5760000         20.3400000     
      7.4680000           1.5770000         20.3400000     
      7.4700000           1.5790000         20.3400000     
      7.4710000           1.5830000         20.3500000     
      7.4730000           1.5890000         20.3500000     
      7.4750000           1.5960000         20.3500000     
      7.4760000           1.6030000         20.3500000     
      7.4780000           1.6080000         20.3600000     
      7.4790000           1.6120000         20.3600000     
      7.4810000           1.6130000         20.3600000     
      7.4830000           1.6130000         20.3600000     
      7.4840000           1.6110000         20.3700000     
      7.4860000           1.5980000         20.3700000     
      7.4870000           1.5720000         20.3700000     
      7.4890000           1.5740000         20.3700000     
      7.4910000           1.5770000         20.3800000     
      7.4920000           1.5810000         20.3800000     
      7.4940000           1.5880000         20.3800000     
      7.4950000           1.5930000         20.3800000     
      7.4970000           1.5960000         20.3900000     
      7.4990000           1.5980000         20.3900000     
      7.5000000           1.6000000         20.3900000     
      7.5020000           1.6010000         20.3900000     
      7.5030000           1.6010000         20.4000000     
      7.5050000           1.6030000         20.4000000     
      7.5070000           1.6050000         20.4000000     
      7.5080000           1.6090000         20.4000000     
      7.5100000           1.6130000         20.4100000     
      7.5110000           1.6160000         20.4100000     
      7.5130000           1.6170000         20.4100000     
      7.5150000           1.6180000         20.4200000     
      7.5160000           1.6180000         20.4200000     
      7.5180000           1.6170000         20.4200000     
      7.5190000           1.6150000         20.4200000     
      7.5210000           1.6120000         20.4300000     
      7.5230000           1.6090000         20.4300000     
      7.5240000           1.6050000         20.4300000     
      7.5260000           1.6000000         20.4300000     
      7.5270000           1.5970000         20.4400000     
      7.5290000           1.6000000         20.4400000     
      7.5310000           1.6070000         20.4400000     
      7.5320000           1.6130000         20.4400000     
      7.5340000           1.6210000         20.4500000     
      7.5350000           1.6290000         20.4500000     
      7.5370000           1.6350000         20.4500000     
      7.5390000           1.6390000         20.4500000     
      7.5400000           1.6430000         20.4600000     
      7.5420000           1.6530000         20.4600000     
      7.5430000           1.6580000         20.4600000     
      7.5450000           1.6520000         20.4600000     
      7.5470000           1.6440000         20.4700000     
      7.5480000           1.6560000         20.4700000     
      7.5500000           1.6620000         20.4700000     
      7.5510000           1.6410000         20.4700000     
      7.5530000           1.6300000         20.4800000     
      7.5550000           1.6280000         20.4800000     
      7.5560000           1.6290000         20.4800000     
      7.5580000           1.6290000         20.4900000     
      7.5590000           1.6290000         20.4900000     
      7.5610000           1.6290000         20.4900000     
      7.5630000           1.6290000         20.4900000     
      7.5640000           1.6290000         20.5000000     
      7.5660000           1.6300000         20.5000000     
      7.5670000           1.6290000         20.5000000     
      7.5690000           1.6220000         20.5000000     
      7.5710000           1.6140000         20.5100000     
      7.5720000           1.6090000         20.5100000     
      7.5740000           1.6050000         20.5100000     
      7.5750000           1.6040000         20.5100000     
      7.5770000           1.6040000         20.5200000     
      7.5790000           1.6060000         20.5200000     
      7.5800000           1.6100000         20.5200000     
      7.5820000           1.6150000         20.5200000     
      7.5830000           1.6220000         20.5300000     
      7.5850000           1.6290000         20.5300000     
      7.5870000           1.6380000         20.5300000     
      7.5880000           1.6460000         20.5300000     
      7.5900000           1.6550000         20.5400000     
      7.5910000           1.6650000         20.5400000     
      7.5930000           1.6740000         20.5400000     
      7.5950000           1.6800000         20.5500000     
      7.5960000           1.6810000         20.5500000     
      7.5980000           1.6790000         20.5500000     
      7.5990000           1.6770000         20.5500000     
      7.6010000           1.6780000         20.5600000     
      7.6030000           1.6840000         20.5600000     
      7.6040000           1.6910000         20.5600000     
      7.6060000           1.6940000         20.5600000     
      7.6070000           1.6920000         20.5700000     
      7.6090000           1.6900000         20.5700000     
      7.6110000           1.6880000         20.5700000     
      7.6120000           1.6860000         20.5800000     
      7.6140000           1.6840000         20.5800000     
      7.6150000           1.6820000         20.5800000     
      7.6170000           1.6800000         20.5800000     
      7.6190000           1.6790000         20.5900000     
      7.6200000           1.6790000         20.5900000     
      7.6220000           1.6790000         20.5900000     
      7.6230000           1.6780000         20.5900000     
      7.6250000           1.6750000         20.6000000     
      7.6270000           1.6730000         20.6000000     
      7.6280000           1.6760000         20.6000000     
      7.6300000           1.6800000         20.6000000     
      7.6310000           1.6860000         20.6100000     
      7.6330000           1.6930000         20.6100000     
      7.6350000           1.6970000         20.6100000     
      7.6360000           1.6990000         20.6200000     
      7.6380000           1.6980000         20.6200000     
      7.6390000           1.6970000         20.6200000     
      7.6410000           1.6990000         20.6200000     
      7.6430000           1.7030000         20.6300000     
      7.6440000           1.7080000         20.6300000     
      7.6460000           1.7150000         20.6300000     
      7.6470000           1.7210000         20.6300000     
      7.6490000           1.7260000         20.6400000     
      7.6510000           1.7290000         20.6400000     
      7.6520000           1.7300000         20.6400000     
      7.6540000           1.7290000         20.6500000     
      7.6550000           1.7260000         20.6500000     
      7.6570000           1.7260000         20.6500000     
      7.6590000           1.7270000         20.6500000     
      7.6600000           1.7280000         20.6600000     
      7.6620000           1.7290000         20.6600000     
      7.6630000           1.7290000         20.6600000     
      7.6650000           1.7300000         20.6600000     
      7.6670000           1.7290000         20.6700000     
      7.6680000           1.7290000         20.6700000     
      7.6700000           1.7310000         20.6700000     
      7.6710000           1.7330000         20.6800000     
      7.6730000           1.7330000         20.6800000     
      7.6750000           1.7340000         20.6800000     
      7.6760000           1.7450000         20.6800000     
      7.6780000           1.7650000         20.6900000     
      7.6790000           1.7820000         20.6900000     
      7.6810000           1.7870000         20.6900000     
      7.6830000           1.7850000         20.7000000     
      7.6840000           1.7830000         20.7000000     
      7.6860000           1.7820000         20.7000000     
      7.6870000           1.7800000         20.7000000     
      7.6890000           1.7780000         20.7100000     
      7.6910000           1.7760000         20.7100000     
      7.6920000           1.7770000         20.7100000     
      7.6940000           1.7820000         20.7200000     
      7.6950000           1.7860000         20.7200000     
      7.6970000           1.8000000         20.7200000     
      7.6990000           1.8060000         20.7200000     
      7.7000000           1.7990000         20.7300000     
      7.7020000           1.7820000         20.7300000     
      7.7030000           1.7710000         20.7300000     
      7.7050000           1.7640000         20.7400000     
      7.7070000           1.7570000         20.7400000     
      7.7080000           1.7510000         20.7400000     
      7.7100000           1.7460000         20.7400000     
      7.7110000           1.7410000         20.7500000     
      7.7130000           1.7360000         20.7500000     
      7.7150000           1.7320000         20.7500000     
      7.7160000           1.7280000         20.7600000     
      7.7180000           1.7250000         20.7600000     
      7.7190000           1.7220000         20.7600000     
      7.7210000           1.7200000         20.7600000     
      7.7230000           1.7190000         20.7700000     
      7.7240000           1.7180000         20.7700000     
      7.7260000           1.7170000         20.7700000     
      7.7270000           1.7180000         20.7700000     
      7.7290000           1.7180000         20.7800000     
      7.7310000           1.7150000         20.7800000     
      7.7320000           1.7080000         20.7800000     
      7.7340000           1.7030000         20.7900000     
      7.7350000           1.6990000         20.7900000     
      7.7370000           1.6970000         20.7900000     
      7.7390000           1.6960000         20.7900000     
      7.7400000           1.6960000         20.8000000     
      7.7420000           1.6950000         20.8000000     
      7.7430000           1.6930000         20.8000000     
      7.7450000           1.6910000         20.8000000     
      7.7470000           1.6880000         20.8100000     
      7.7480000           1.6840000         20.8100000     
      7.7500000           1.6790000         20.8100000     
      7.7510000           1.6730000         20.8200000     
      7.7530000           1.6660000         20.8200000     
      7.7550000           1.6600000         20.8200000     
      7.7560000           1.6550000         20.8200000     
      7.7580000           1.6500000         20.8300000     
      7.7590000           1.6470000         20.8300000     
      7.7610000           1.6440000         20.8300000     
      7.7630000           1.6420000         20.8300000     
      7.7640000           1.6410000         20.8400000     
      7.7660000           1.6410000         20.8400000     
      7.7670000           1.6420000         20.8400000     
      7.7690000           1.6420000         20.8400000     
      7.7710000           1.6410000         20.8500000     
      7.7720000           1.6390000         20.8500000     
      7.7740000           1.6360000         20.8500000     
      7.7750000           1.6330000         20.8500000     
      7.7770000           1.6320000         20.8600000     
      7.7790000           1.6300000         20.8600000     
      7.7800000           1.6270000         20.8600000     
      7.7820000           1.6230000         20.8700000     
      7.7830000           1.6180000         20.8700000     
      7.7850000           1.6110000         20.8700000     
      7.7870000           1.6040000         20.8700000     
      7.7880000           1.5960000         20.8800000     
      7.7900000           1.5890000         20.8800000     
      7.7910000           1.5820000         20.8800000     
      7.7930000           1.5750000         20.8800000     
      7.7950000           1.5680000         20.8900000     
      7.7960000           1.5620000         20.8900000     
      7.7980000           1.5560000         20.8900000     
      7.7990000           1.5510000         20.8900000     
      7.8010000           1.5460000         20.9000000     
      7.8030000           1.5420000         20.9000000     
      7.8040000           1.5370000         20.9000000     
      7.8060000           1.5330000         20.9000000     
      7.8070000           1.5290000         20.9100000     
      7.8090000           1.5250000         20.9100000     
      7.8110000           1.5210000         20.9100000     
      7.8120000           1.5180000         20.9100000     
      7.8140000           1.5140000         20.9200000     
      7.8150000           1.5100000         20.9200000     
      7.8170000           1.5070000         20.9200000     
      7.8190000           1.5030000         20.9200000     
      7.8200000           1.5000000         20.9200000     
      7.8220000           1.4970000         20.9300000     
      7.8230000           1.4940000         20.9300000     
      7.8250000           1.4910000         20.9300000     
      7.8270000           1.4880000         20.9300000     
      7.8280000           1.4850000         20.9400000     
      7.8300000           1.4820000         20.9400000     
      7.8310000           1.4800000         20.9400000     
      7.8330000           1.4770000         20.9400000     
      7.8350000           1.4740000         20.9500000     
      7.8360000           1.4710000         20.9500000     
      7.8380000           1.4690000         20.9500000     
      7.8390000           1.4660000         20.9500000     
      7.8410000           1.4630000         20.9600000     
      7.8430000           1.4610000         20.9600000     
      7.8440000           1.4580000         20.9600000     
      7.8460000           1.4560000         20.9600000     
      7.8470000           1.4530000         20.9600000     
      7.8490000           1.4510000         20.9700000     
      7.8510000           1.4480000         20.9700000     
      7.8520000           1.4460000         20.9700000     
      7.8540000           1.4440000         20.9700000     
      7.8550000           1.4410000         20.9800000     
      7.8570000           1.4390000         20.9800000     
      7.8590000           1.4360000         20.9800000     
      7.8600000           1.4340000         20.9800000     
      7.8620000           1.4320000         20.9900000     
      7.8630000           1.4290000         20.9900000     
      7.8650000           1.4270000         20.9900000     
      7.8670000           1.4250000         20.9900000     
      7.8680000           1.4230000         20.9900000     
      7.8700000           1.4200000         21.0000000     
      7.8710000           1.4180000         21.0000000     
      7.8730000           1.4160000         21.0000000     
      7.8750000           1.4140000         21.0000000     
      7.8760000           1.4120000         21.0100000     
      7.8780000           1.4100000         21.0100000     
      7.8790000           1.4080000         21.0100000     
      7.8810000           1.4060000         21.0100000     
      7.8830000           1.4040000         21.0200000     
      7.8840000           1.4020000         21.0200000     
      7.8860000           1.4000000         21.0200000     
      7.8870000           1.3980000         21.0200000     
      7.8890000           1.3960000         21.0200000     
      7.8910000           1.3940000         21.0300000     
      7.8920000           1.3930000         21.0300000     
      7.8940000           1.3910000         21.0300000     
      7.8950000           1.3890000         21.0300000     
      7.8970000           1.3870000         21.0400000     
      7.8990000           1.3860000         21.0400000     
      7.9000000           1.3840000         21.0400000     
      7.9020000           1.3820000         21.0400000     
      7.9030000           1.3810000         21.0400000     
      7.9050000           1.3790000         21.0500000     
      7.9070000           1.3770000         21.0500000     
      7.9080000           1.3760000         21.0500000     
      7.9100000           1.3740000         21.0500000     
      7.9110000           1.3730000         21.0600000     
      7.9130000           1.3710000         21.0600000     
      7.9150000           1.3690000         21.0600000     
      7.9160000           1.3680000         21.0600000     
      7.9180000           1.3660000         21.0600000     
      7.9190000           1.3650000         21.0700000     
      7.9210000           1.3630000         21.0700000     
      7.9230000           1.3620000         21.0700000     
      7.9240000           1.3610000         21.0700000     
      7.9260000           1.3590000         21.0700000     
      7.9270000           1.3580000         21.0800000     
      7.9290000           1.3560000         21.0800000     
      7.9310000           1.3550000         21.0800000     
      7.9320000           1.3540000         21.0800000     
      7.9340000           1.3520000         21.0900000     
      7.9350000           1.3510000         21.0900000     
      7.9370000           1.3500000         21.0900000     
      7.9390000           1.3480000         21.0900000     
      7.9400000           1.3470000         21.0900000     
      7.9420000           1.3450000         21.1000000     
      7.9430000           1.3440000         21.1000000     
      7.9450000           1.3430000         21.1000000     
      7.9470000           1.3410000         21.1000000     
      7.9480000           1.3400000         21.1100000     
      7.9500000           1.3380000         21.1100000     
      7.9510000           1.3370000         21.1100000     
      7.9530000           1.3360000         21.1100000     
      7.9550000           1.3340000         21.1100000     
      7.9560000           1.3330000         21.1200000     
      7.9580000           1.3320000         21.1200000     
      7.9590000           1.3310000         21.1200000     
      7.9610000           1.3290000         21.1200000     
      7.9630000           1.3280000         21.1200000     
      7.9640000           1.3270000         21.1300000     
      7.9660000           1.3260000         21.1300000     
      7.9670000           1.3240000         21.1300000     
      7.9690000           1.3230000         21.1300000     
      7.9710000           1.3220000         21.1300000     
      7.9720000           1.3200000         21.1400000     
      7.9740000           1.3190000         21.1400000     
      7.9750000           1.3180000         21.1400000     
      7.9770000           1.3170000         21.1400000     
      7.9790000           1.3160000         21.1500000     
      7.9800000           1.3140000         21.1500000     
      7.9820000           1.3130000         21.1500000     
      7.9830000           1.3120000         21.1500000     
      7.9850000           1.3110000         21.1500000     
      7.9870000           1.3100000         21.1600000     
      7.9880000           1.3080000         21.1600000     
      7.9900000           1.3070000         21.1600000     
      7.9910000           1.3060000         21.1600000     
      7.9930000           1.3050000         21.1600000     
      7.9950000           1.3040000         21.1700000     
      7.9960000           1.3030000         21.1700000     
      7.9980000           1.3010000         21.1700000     
      7.9990000           1.3000000         21.1700000     
      8.0010000           1.2990000         21.1700000     
      8.0030000           1.2980000         21.1800000     
      8.0040000           1.2970000         21.1800000     
      8.0060000           1.2960000         21.1800000     
      8.0070000           1.2950000         21.1800000     
      8.0090000           1.2940000         21.1900000     
      8.0110000           1.2930000         21.1900000     
      8.0120000           1.2920000         21.1900000     
      8.0140000           1.2910000         21.1900000     
      8.0150000           1.2900000         21.1900000     
      8.0170000           1.2890000         21.2000000     
      8.0190000           1.2880000         21.2000000     
      8.0200000           1.2870000         21.2000000     
      8.0220000           1.2860000         21.2000000     
      8.0230000           1.2850000         21.2000000     
      8.0250000           1.2840000         21.2100000     
      8.0270000           1.2830000         21.2100000     
      8.0280000           1.2820000         21.2100000     
      8.0300000           1.2810000         21.2100000     
      8.0310000           1.2800000         21.2100000     
      8.0330000           1.2790000         21.2200000     
      8.0350000           1.2780000         21.2200000     
      8.0360000           1.2770000         21.2200000     
      8.0380000           1.2760000         21.2200000     
      8.0390000           1.2750000         21.2200000     
      8.0410000           1.2740000         21.2300000     
      8.0430000           1.2730000         21.2300000     
      8.0440000           1.2720000         21.2300000     
      8.0460000           1.2720000         21.2300000     
      8.0470000           1.2710000         21.2300000     
      8.0490000           1.2700000         21.2400000     
      8.0510000           1.2690000         21.2400000     
      8.0520000           1.2680000         21.2400000     
      8.0540000           1.2670000         21.2400000     
      8.0550000           1.2660000         21.2400000     
      8.0570000           1.2650000         21.2500000     
      8.0590000           1.2650000         21.2500000     
      8.0600000           1.2640000         21.2500000     
      8.0620000           1.2630000         21.2500000     
      8.0630000           1.2620000         21.2500000     
      8.0650000           1.2610000         21.2600000     
      8.0670000           1.2600000         21.2600000     
      8.0680000           1.2600000         21.2600000     
      8.0700000           1.2590000         21.2600000     
      8.0710000           1.2580000         21.2600000     
      8.0730000           1.2570000         21.2700000     
      8.0750000           1.2570000         21.2700000     
      8.0760000           1.2560000         21.2700000     
      8.0780000           1.2550000         21.2700000     
      8.0790000           1.2540000         21.2700000     
      8.0810000           1.2540000         21.2800000     
      8.0830000           1.2530000         21.2800000     
      8.0840000           1.2520000         21.2800000     
      8.0860000           1.2510000         21.2800000     
      8.0870000           1.2510000         21.2800000     
      8.0890000           1.2500000         21.2900000     
      8.0910000           1.2490000         21.2900000     
      8.0920000           1.2490000         21.2900000     
      8.0940000           1.2480000         21.2900000     
      8.0950000           1.2470000         21.2900000     
      8.0970000           1.2470000         21.3000000     
      8.0990000           1.2460000         21.3000000     
      8.1000000           1.2450000         21.3000000     
      8.1020000           1.2450000         21.3000000     
      8.1030000           1.2440000         21.3000000     
      8.1050000           1.2430000         21.3100000     
      8.1070000           1.2430000         21.3100000     
      8.1080000           1.2420000         21.3100000     
      8.1100000           1.2410000         21.3100000     
      8.1110000           1.2410000         21.3100000     
      8.1130000           1.2400000         21.3200000     
      8.1150000           1.2400000         21.3200000     
      8.1160000           1.2390000         21.3200000     
      8.1180000           1.2380000         21.3200000     
      8.1190000           1.2380000         21.3200000     
      8.1210000           1.2370000         21.3300000     
      8.1230000           1.2360000         21.3300000     
      8.1240000           1.2360000         21.3300000     
      8.1260000           1.2350000         21.3300000     
      8.1270000           1.2350000         21.3300000     
      8.1290000           1.2340000         21.3400000     
      8.1310000           1.2330000         21.3400000     
      8.1320000           1.2330000         21.3400000     
      8.1340000           1.2320000         21.3400000     
      8.1350000           1.2320000         21.3400000     
      8.1370000           1.2310000         21.3500000     
      8.1390000           1.2300000         21.3500000     
      8.1400000           1.2300000         21.3500000     
      8.1420000           1.2290000         21.3500000     
      8.1430000           1.2290000         21.3500000     
      8.1450000           1.2280000         21.3600000     
      8.1470000           1.2280000         21.3600000     
      8.1480000           1.2270000         21.3600000     
      8.1500000           1.2270000         21.3600000     
      8.1510000           1.2260000         21.3600000     
      8.1530000           1.2250000         21.3700000     
      8.1550000           1.2250000         21.3700000     
      8.1560000           1.2240000         21.3700000     
      8.1580000           1.2240000         21.3700000     
      8.1590000           1.2230000         21.3700000     
      8.1610000           1.2230000         21.3800000     
      8.1630000           1.2220000         21.3800000     
      8.1640000           1.2220000         21.3800000     
      8.1660000           1.2210000         21.3800000     
      8.1670000           1.2200000         21.3800000     
      8.1690000           1.2200000         21.3900000     
      8.1710000           1.2190000         21.3900000     
      8.1720000           1.2190000         21.3900000     
      8.1740000           1.2180000         21.3900000     
      8.1750000           1.2180000         21.3900000     
      8.1770000           1.2170000         21.4000000     
      8.1790000           1.2170000         21.4000000     
      8.1800000           1.2160000         21.4000000     
      8.1820000           1.2160000         21.4000000     
      8.1830000           1.2150000         21.4000000     
      8.1850000           1.2150000         21.4100000     
      8.1870000           1.2140000         21.4100000     
      8.1880000           1.2140000         21.4100000     
      8.1900000           1.2130000         21.4100000     
      8.1910000           1.2130000         21.4100000     
      8.1930000           1.2120000         21.4100000     
      8.1950000           1.2120000         21.4200000     
      8.1960000           1.2110000         21.4200000     
      8.1980000           1.2100000         21.4200000     
      8.1990000           1.2100000         21.4200000     
      8.2010000           1.2090000         21.4200000     
      8.2030000           1.2090000         21.4300000     
      8.2040000           1.2080000         21.4300000     
      8.2060000           1.2080000         21.4300000     
      8.2070000           1.2070000         21.4300000     
      8.2090000           1.2070000         21.4300000     
      8.2110000           1.2060000         21.4400000     
      8.2120000           1.2060000         21.4400000     
      8.2140000           1.2050000         21.4400000     
      8.2150000           1.2050000         21.4400000     
      8.2170000           1.2040000         21.4400000     
      8.2190000           1.2040000         21.4500000     
      8.2200000           1.2030000         21.4500000     
      8.2220000           1.2030000         21.4500000     
      8.2230000           1.2020000         21.4500000     
      8.2250000           1.2020000         21.4500000     
      8.2270000           1.2010000         21.4600000     
      8.2280000           1.2000000         21.4600000     
      8.2300000           1.2000000         21.4600000     
      8.2310000           1.1990000         21.4600000     
      8.2330000           1.1990000         21.4600000     
      8.2350000           1.1980000         21.4600000     
      8.2360000           1.1980000         21.4700000     
      8.2380000           1.1970000         21.4700000     
      8.2390000           1.1970000         21.4700000     
      8.2410000           1.1970000         21.4700000     
      8.2430000           1.1960000         21.4700000     
      8.2440000           1.1960000         21.4800000     
      8.2460000           1.1950000         21.4800000     
      8.2470000           1.1950000         21.4800000     
      8.2490000           1.1940000         21.4800000     
      8.2510000           1.1940000         21.4800000     
      8.2520000           1.1930000         21.4900000     
      8.2540000           1.1930000         21.4900000     
      8.2550000           1.1920000         21.4900000     
      8.2570000           1.1920000         21.4900000     
      8.2590000           1.1910000         21.4900000     
      8.2600000           1.1910000         21.5000000     
      8.2620000           1.1900000         21.5000000     
      8.2630000           1.1900000         21.5000000     
      8.2650000           1.1890000         21.5000000     
      8.2670000           1.1890000         21.5000000     
      8.2680000           1.1890000         21.5000000     
      8.2700000           1.1880000         21.5100000     
      8.2710000           1.1880000         21.5100000     
      8.2730000           1.1870000         21.5100000     
      8.2750000           1.1870000         21.5100000     
      8.2760000           1.1860000         21.5100000     
      8.2780000           1.1860000         21.5200000     
      8.2790000           1.1860000         21.5200000     
      8.2810000           1.1850000         21.5200000     
      8.2830000           1.1850000         21.5200000     
      8.2840000           1.1840000         21.5200000     
      8.2860000           1.1840000         21.5300000     
      8.2870000           1.1840000         21.5300000     
      8.2890000           1.1830000         21.5300000     
      8.2910000           1.1830000         21.5300000     
      8.2920000           1.1820000         21.5300000     
      8.2940000           1.1820000         21.5400000     
      8.2950000           1.1820000         21.5400000     
      8.2970000           1.1810000         21.5400000     
      8.2990000           1.1810000         21.5400000     
      8.3000000           1.1800000         21.5400000     
      8.3020000           1.1800000         21.5400000     
      8.3030000           1.1800000         21.5500000     
      8.3050000           1.1790000         21.5500000     
      8.3070000           1.1790000         21.5500000     
      8.3080000           1.1780000         21.5500000     
      8.3100000           1.1780000         21.5500000     
      8.3120000           1.1780000         21.5600000     
      8.3130000           1.1770000         21.5600000     
      8.3150000           1.1770000         21.5600000     
      8.3160000           1.1770000         21.5600000     
      8.3180000           1.1760000         21.5600000     
